judul,link,tanggal,deskripsi,teks
[SALAH] Penemuan Kasus Mpox di RS Siloam Ambon,https://turnbackhoax.id/2024/09/18/salah-penemuan-kasus-mpox-di-rs-siloam-ambon/,18-Sep-24,"Periksa Fakta Vania. Faktanya, Dinas Kesehatan kota Ambon telah mengkonfirmasi bahwa belum ada kasus Mpox yang tersebar di Ambon. RS Siloam pun juga telah mengkonfirmasi bahwa[…]","Periksa Fakta Vania.Faktanya, Dinas Kesehatan kota Ambon telah mengkonfirmasi bahwa belum ada kasus Mpox yang tersebar di Ambon. RS Siloam pun juga telah mengkonfirmasi bahwa tidak ada pasien terindikasi Mpox di instansi tersebut.=====KATEGORI: Konten yang Menyesatkan=====Sumber: Facebookhttps://ghostarchive.org/archive/gdkcf=====NarasiPasien Cacar Monyet sudah ada di Kota Ambon, saat ini dirawat di Siloam. Jadi semua jaga kesehatan tamang¹  Usahakan selalu bawa Antis dan cuci tangan sebelum dan sesudah menyentuh pasien=====Penjelasan:Artikel disadur dari Pemeriksa Fakta Kompas.Sebuah akun facebook dengan nama Atikha Darman telah memposting sebuah postingan yang mengklaim adanya kasus Mpox yang telah terjadi di Ambon. Postingan tersebut juga telah diunggah pada 9 September 2024.Dilansir darikompas.com, Dinas Kesehatan Kota Ambon telah mengklarifikasi bahwa informasi tersebut tidak benar. Kemudian, RS Siloam Ambon menyatakan, kabar mengenai pasien Mpox tidak benar.“Kabar yang beredar, ada pasien dirawat di RS Siloam itu tidak benar,” kata Direktur Siloam Hospital Ambon Paulus Triani Hadiwijaya, dilansirKompas.com.Sebelumnya, menurut kepala Dinkes Kota Ambon, Wendy Pelupessy, memang ada pasien dari Kabupaten Seram Bagian Barat yang memeriksakan gejala penyakit kulit. Namun, belum dapat dipastikan apakah ia menderita Mpox karena baru dapat diketahui melalui pemeriksaan laboratorium. Pasien tersebut juga dipastikan tidak memeriksakan di RS Siloam Ambon. Pelupessy menghimbau masyarakat untuk tetap tenang dan tidak panik mengenai informasi yang beredar.Hingga saat ini, Indonesia telah mencatat 88 kasus konfirmasi Mpox sejak laporan pertama pada tahun 2022. Wabah ini telah menyebar ke wilayah DKI Jakarta, Banten, Jawa Barat, Jawa Timur, Kepulauan Riau, dan Daerah Istimewa Yogyakarta. Berdasarkan laporan terkini mengenai perkembangan penyakit infeksi emerging pada periode 25-31 Agustus 2024, tidak ada penambahan kasus yang terkonfirmasi Mpox.=====Referensi:https://www.kompas.com/cekfakta/read/2024/09/13/174700382/-klarifikasi-belum-ada-kasus-mpox-di-ambon[SALAH] “Sudah Ada 1 Pasien Monkeypox di RS Siloam Kota Ambon”"
[BELUM TERBUKTI] Air Rebusan Arang Dapat Sembuhkan Asam Lambung,https://turnbackhoax.id/2024/09/18/belum-terbukti-air-rebusan-arang-dapat-sembuhkan-asam-lambung/,18-Sep-24,Hasil periksa fakta Raymondha Klaim mengenai mengkonsumsi air rebusan arang dapat mengobati asam lambung adalah belum terbukti. Belum ada uji klinis maupun penelitian yang membuktikan[…],"Hasil periksa fakta RaymondhaKlaim mengenai mengkonsumsi air rebusan arang dapat mengobati asam lambung adalah belum terbukti. Belum ada uji klinis maupun penelitian yang membuktikan bahwa air rebusan arang dapat sembuhkan asam lambung.===========[KATEGORI]: Konten Menyesatkan===========[SUMBER]: Facebookhttps://ghostarchive.org/archive/taFLZ(arsip)===========[NARASI]:“Untuk membuat ramuan dari arang untuk asam lambung caranya begini rebus air satu gas dahulu sampai mendidih kemudian cuci arang sampai benar-benar bersih masukan arang ke dalam gelas lalu tuangkan air yang sudah direbus tadi. Biarkan selama satu malam tujuannya supaya zat yang terkandung dalam arang keluar dan menyatu dalam air setelah itu air rebusannya di minum di pagi hari niscaya asam lambung akan normal pulih dan sehat kembali”===========[PENJELASAN]:Beredar video di media sosial Facebook membagikan tips kesehatan yang menyebut bahwa mengkonsumsi air rebusan arang dapat mengobati asam lambung.Dilansir dari Alodokter, dr. Tirtawati Wijaya, SE. arang aktif adalah arang yang terbuat dibuat dari batu bara, kayu, atau batok kelapa, yang dipanaskan dengan suhu tinggi dalam kondisi banyak gas, sehingga menghasilkan arang yang memiliki banyak pori dan rongga dengan muatan negatif. Keberadaan pori rongga berafinitas negatif inilah yang dapat menyerap berbagai zat dengan molekul bermuatan positif, sehingga arang aktif sering digunakan sebagai antidote untuk menyerap racun yang tertelan.Namun ini tidak berarti arang aktif dapat menyerap semua zat. Berbagai penelitian menunjukkan bahwa arang aktif kurang dapat menyerap asam dan basa kuat, methanol, serta substansi dengan kapasitas absorbsi terbatas (contohnya zat besi, lithium, arsenic). Asam lambung merupakan salah satu asam kuat (pH asam lambung normal adalah 1.5 -2.0) dan tidak dapat diserap oleh asam aktif. Hingga saat ini belum ada penelitian berkualitas baik dalam skala besar yang membuktikan sebaliknya; tidak ada bukti akan manfaat arang aktif terhadap asam lambung, dan mekanisme terjadinya hal yang tidak terbukti ini pun tidak dapat dijelaskan.Malui penelusuran tersebut maka dapat disimpulkan klaim mengenai mengkonsumsi air rebusan arang dapat mengobati asam lambung adalah belum terbukti.===========[REFERENSI] :https://www.alodokter.com/komunitas/topic/manfaat-arang-aktif-untuk-asam-lambung–benarkah-"
[PENIPUAN] Akun Tiruan Kadis PUPR Aceh Barat Kurdi Menjanjikan Proyek,https://turnbackhoax.id/2024/09/18/penipuan-akun-tiruan-kadis-pupr-aceh-barat-kurdi-menjanjikan-proyek/,18-Sep-24,Hasil periksa fakta Rahmah. Kurdi menyatakan akun WhatsApp dengan nomor 0852 7044 8289 bukan miliknya. KATEGORI: IMPOSTOR CONTENT SUMBER: WA NARASI:Assalamuaaikum pak. LOEN keuneuk tanyong[…],"Hasil periksa fakta Rahmah.Kurdi menyatakan akun WhatsApp dengan nomor 0852 7044 8289 bukan miliknya.KATEGORI: IMPOSTOR CONTENTSUMBER: WANARASI:Assalamuaaikum pak. LOEN keuneuk tanyong bacut… nyo beutov no pak..Terjemahan:Asssalamualaikum pak. Saya mau tanya apa beul ini nomor bapakPENJELASAN:Disadur dari RRI.Beredar nomor WhatsApp 0852 7044 8289 menghubungi kepala desa di Aceh Barat mengaku sebagai Kadis PUPR Kurdi. Foto profil yang digunakan yaitu foto Kurdi memakai seragam dinasnya. Nomor WhatsApp ini meminta uang sebesar Rp2-Rp3 juta rupiah untuk mengurus usulan program pembangunan infrastruktur di desa.Dilansir dari rri.co.id, Kurdi menyatakan nomor yang beredar bukan miliknya. Ia juga mengimbau kepada aparat desa maupun pihak yang bermitra dengan Dinas PUPR Aceh Barat untuk berhati-hati jika ada nomor yang mengatasnamakan dirinya apalagi menjanjikan sebuah proyek.Sebagai tambahan, sejumlah kepala desa yang dihubungi nomor tersebut langsung melakukan konfirmasi ke Kurdi sehingga tidak terdapat kerugian materi yang ditimbulkan. Maka akun WhatsApp 0852 7044 8289 mengatasnamakan Kadis PUPR Kurdi merupakan akun tiruan dan termasuk ke dalam kategori konten tiruan.REFERENSI:https://www.rri.co.id/daerah/944423/catut-nama-kadis-pupr-aceh-barat-otk-minta-uanghttps://www.bithe.co/news/nama-kadis-pupr-aceh-barat-dicatut-keuchik-hampir-jadi-korban/index.html"
[PENIPUAN] Pesan WhatsApp Dirjen Bimas Hindu Nengah Duija,https://turnbackhoax.id/2024/09/18/penipuan-pesan-whatsapp-dirjen-bimas-hindu-nengah-duija/,18-Sep-24,Hasil periksa fakta Rahmah. Ditejn Bimas Hindu RI mengimbau masyarakat berhati-hati terhadap akun yang mengatasnamakan Dirjen Bimas Hindu. KATEGORI: IMPOSTOR CONTENT SUMBER: WA NARASI:“Om swastiastuPunapi[…],"Hasil periksa fakta Rahmah.Ditejn Bimas Hindu RI mengimbau masyarakat berhati-hati terhadap akun yang mengatasnamakan Dirjen Bimas Hindu.KATEGORI: IMPOSTOR CONTENTSUMBER: WANARASI:“Om swastiastuPunapi gatra au..?”PENJELASAN:Artikel disadur dari akun Instagram Bimas Hindu RI.Nomor WhatsApp 0813 1288 8682 menghubungi pengguna WhatsApp dan menanyakan kabar. Nomor tersebut memasang nama dan foto profil Nengah Duija, Dirjen Bimbingan Masyarakat (Bimas) Hindu.Faktanya nomor tersebut bukan milik Nengah Duija. Ditjen Bimas Hindu melalui akun media sosial memposting tangkapan layar akun tiruan tersebut. Pihaknya mengimbau masyarakat berhati-hati terhadap oknum yang mengatasnamakan Dirjen Bimas Hindu ataupun seluruh ASN di Ditjen Bimas Hindu.Jika menemukan hal serupa langsung konfirmasi atau hubungi Ditjen Bimas Hindu melalui media sosial dan call centernya:Instagram, X, Tiktok, Youtube, Facebook: Bimas Hindu RIWebsite: bimashindu.kemenag.go.idCall Center: 146REFERENSI:https://www.instagram.com/bimashinduri/p/C_4lEUQSXbX/"
[SALAH] Netanyahu Mengatakan Bahwa 80% SDM Indonesia Rendah,https://turnbackhoax.id/2024/09/18/salah-netanyahu-mengatakan-bahwa-80-sdm-indonesia-rendah/,18-Sep-24,"Periksa Fakta Vania. Faktanya, tidak ada alamat website yang ditemukan atas nama Nias Pro News. Kemudian juga tidak ditemukan judul tersebut dalam pencarian google. Foto Netanyahu[…]","Periksa Fakta Vania.Faktanya, tidak ada alamat website yang ditemukan atas nama Nias Pro News. Kemudian juga tidak ditemukan judul tersebut dalam pencarian google. Foto Netanyahu dalam postingan berasal dari artikel Reuters pada tahun 2022.=====KATEGORI: Konten Palsu=====Sumber: Twitterhttps://archive.ph/y90pp=====NarasiYes you are right Mr @netanyahu @IDF SDM rendah=====Penjelasan:Artikel disadur dari Pemeriksa Fakta Tempo.Sebuah akun twitter bernama Tita telah memposting sebuah postingan yang melampirkan sebuah tangkapan layar dari artikel oleh Niaspronews yang berjudul “Netanyahu Sampaikan : 80% Warga Indonesia itu Sumber Daya Manusianya Rendah (SDM) Gampang Dibodohi”. Postingan tersebut telah diunggah pada tanggal 10 Agustus 2024.Setelah dilakukan pemeriksaan melalui tim Pemeriksa Fakta Tempo, menemukan bahwa mantan Perdana Menteri Israel Benjamin Netanyahu tidak pernah menyatakan 80 persen sumber daya manusia rendah.Kemudian, Tempo mengulas media Nias Pro News melalui penelusuran di Google dan TikTok, namun nama media Nias Pro News tidak terindeks di Google Search maupun tiktok. Tempo juga telah mencoba sejumlah nama domain, antara lainniaspronews.com,niaspronews.id, danniaspronews.co, namun tidak ada web atau blog yang tersedia.Selanjutnya, dilakukan penelusuran dengan mencari judul artikel tersebut di google, tetapi juga tidak ditemukan sejumlah artikel dengan judul tersebut.Kemudian, setelah dilakukan pencarian dengan reverse image ditemukan bahwa foto Benjamin Netanyahu dalam postingan twitter tersebut merupakan dokumentasi dari fotografer Inggris, Reuters, Ammar Awad pada 2 November 2022, lewat artikelnya yang berjudul “Palestinians fear Israeli election result could mean more violence”.Sehingga, tidak ditemukannya artikel asli maupun alamat website dari Niaspronews. Kemungkinan besar, tangkapan layar tersebut merupakan hasil rekayasa digital.=====Referensi:https://cekfakta.tempo.co/amp/3103/keliru-konten-berisi-klaim-netanyahu-sebut-80-persen-sdm-indonesia-rendah"
[SALAH] Cover Majalah Tempo Gibran “Pusing Ngapusin Jejak Fufufafa di Kaskus”,https://turnbackhoax.id/2024/09/18/salah-cover-majalah-tempo-gibran-pusing-ngapusin-jejak-fufufafa-di-kaskus/,18-Sep-24,"Periksa Fakta Vania. Faktanya, tidak ditemukan judul dan cover dari majalah Tempo terbaru. Cover foto Gibran merupakan cover majalah Tempo pada tahun 2023 dengan judul “Gerilya[…]","Periksa Fakta Vania.Faktanya, tidak ditemukan judul dan cover dari majalah Tempo terbaru. Cover foto Gibran merupakan cover majalah Tempo pada tahun 2023 dengan judul “Gerilya Untuk Putra Mahkota”.=====KATEGORI: Satire=====Sumber: Twitterhttps://archive.ph/KmjVM=====NarasiMumet mikirin kaskus fufufafa mumet mikirin private jet kaesang bobby terus blok medan. @KPK_RI dilemahkan. Akhirnya mulyono mandi ujan.=====Penjelasan:Sebuah akun twitter bernama Guadalupe Sanchez telah mengunggah postingan mengenai majalah Tempo yang menampilkan Gibran sebagai cover majalah tersebut dengan judul “Pusing Ngapusin Jejak Fufufafa di Kaskus”. Postingan tersebut telah diposting pada 2 September 2024.Setelah dilakukan penelusuran dengan menggunakan google search image, pencarian diarahkan kepada salah satu edisi Tempo pada 15 Oktober 2023 dengan judul “Skenario Culas Prabowo – Gibran”. Pada pencarian lain memperlihatkan bahwa wajah Gibran telah menjadi cover dari majalah Tempo yang telah diterbitkan pada edisi Oktober 2023 dengan judul “Gerilya Untuk Putra Mahkota”.Setelah mencari pada web majalah Tempo dengan judul “Pusing Ngapusin Jejak Fufufafa di Kaskus” tidak ditemukan majalah atau artikel dengan judul tersebut. Cover tersebut terlihat merupakan hasil rekayasa digital dengan mencomot cover Tempo yang asli dan menempelkan judul yang tidak jelas dan tidak pernah dipublikasikan oleh Tempo.=====Referensi:https://majalah.tempo.co/edisi/2674/2023-10-15/opinihttps://eperpustakaan.polman-bandung.ac.id/index.php?p=show_detail&id=19462&keywords=https://majalah.tempo.co"
[SALAH] Dokumen WEF Sebut 6 Miliar Orang Akan Meninggal Pada 2025,https://turnbackhoax.id/2024/09/18/salah-dokumen-wef-sebut-6-miliar-orang-akan-meninggal-pada-2025/,18-Sep-24,"Periksa Fakta Vania. Faktanya, informasi tersebut berawal beredar dari situs yang memiliki jejak menyebarkan teori konspirasi. Dalam web resmi WEF juga tidak ditemukan informasi tersebut. =====     KATEGORI:[…]","Periksa Fakta Vania.Faktanya, informasi tersebut berawal beredar dari situs yang memiliki jejak menyebarkan teori konspirasi. Dalam web resmi WEF juga tidak ditemukan informasi tersebut.=====KATEGORI: Konten Palsu=====Sumber: Facebookhttps://ghostarchive.org/archive/NjWlo=====NarasiDokumen WEF Pastikan 6 Miliar Manusia Akan Mati di Tahun 2025.Fakta diperiksa oleh Komunitas Suara Rakyat22 Agustus 2024Baxter Dmitry,Laporan Forum Ekonomi Dunia yang tersembunyi menegaskan bahwa lebih dari enam miliar orang akan meninggal pada tahun 2025 – dan menurut laporan dari Davos, Klaus Schwab telah mengonfirmasi bahwa tujuan yang disebutkan tersebut sesuai dengan target yang ingin dicapai.=====Penjelasan:Artikel disadur dari Pemeriksa Fakta Kompas.Sebuah akun facebook bernama Budi Kurniawan Winata telah memposting sebuah postingan yang mengklaim bahwa terdapat lebih dari 6 miliar orang akan meninggal pada tahun 2025. Postingan tersebut juga melampirkan sebuah link artikel berita dari THEPEOPLESVOICE.TV.Dilansir darikompas.com, situs The People’s Voice memiliki rekam jejak sering menyebarkan berita yang tidak benar. Situs web tersebut memang rutin menerbitkan artikel mengenai konspirasi dan propaganda sejak 2014 di bawah perusahaan induk Newspunch LLC. Sumber informasinya pun dipertanyakan dan tidak dapat dipercaya.Dalam artikel The People’s Voice tersebut telah mengutip seorang pria bernama Edwin A Deagel Jr yang diklaim memiliki hubungan dengan WEF. Namun, tidak ada bukti atas klaim yang disampaikan Deagel. Dilakukan juga penelusuran dengan membuka web resmi WEF, tetapi tidak ditemukan informasi mengenai angka kematian yang dipastikan pada tahun 2025.=====Referensi:https://www.kompas.com/cekfakta/read/2024/08/30/111100482/-hoaks-dokumen-wef-sebut-6-juta-orang-akan-meninggal-pada-2025?page=all#"
[PENIPUAN] Undian Berhadiah BWS,https://turnbackhoax.id/2024/09/18/penipuan-undian-berhadiah-bws/,18-Sep-24,"Periksa Fakta Vania. Faktanya, tidak ditemukan informasi mengenai undian berhadiah tersebut pada laman resmi Bank Woori Saudara (BWS). =====     KATEGORI: Konten Tiruan =====     Sumber: Facebookhttps://ghostarchive.org/archive/hgPBM=====     Narasi   *Program Bank[…]","Periksa Fakta Vania.Faktanya, tidak ditemukan informasi mengenai undian berhadiah tersebut pada laman resmi Bank Woori Saudara (BWS).=====KATEGORI: Konten Tiruan=====Sumber: Facebookhttps://ghostarchive.org/archive/hgPBM=====Narasi*Program Bank Woori Saudara 𝟸𝟶𝟸𝟺* ᴋʜᴜsᴜs ɴᴀsᴀʙᴀʜ ʙᴀɴᴋ BWS ʏᴀɴɢ sᴜᴅᴀʜ ᴍᴇɴɢɢᴜɴᴀᴋᴀɴ BWS Mobile,ɢᴇʙʏᴀʀ ʜᴀᴅɪᴀʜ Bank Woori Saudara ʜᴀᴅɪʀ ᴋᴇᴍʙᴀʟɪ,ʙᴜʀᴜᴀɴ ᴅᴀғᴛᴀʀ & ᴍᴇɴᴀɴɢᴋᴀɴ ɢʀᴀɴᴅ ᴘʀɪᴢᴇ sᴇᴘᴇʀᴛɪ:= 𝟷𝟶 ᴜɴɪᴛ ᴍᴏʙɪʟ ᴀʟᴘʜᴀʀᴅ= 𝟷𝟶 ᴜɴɪᴛ ᴍᴏʙɪʟ ᴄʀ-ᴠ-ᴛᴜʀʙᴏ= 𝟷𝟶 ᴜɴɪᴛ ᴍᴏʙɪʟ ʜʀ-ᴠ ᴄᴠᴛ= 𝟷𝟶 ᴜɴɪᴛ ᴍᴏʙɪʟ xᴘᴀɴᴅᴇʀ= 𝟷𝟶 ᴜɴɪᴛ ᴍᴏʙɪʟ ғᴏʀᴛᴜɴᴇʀ= 𝟷𝟻 ᴜɴɪᴛ ᴍᴏᴛᴏʀ ɴᴍᴀx= 𝟸𝟶 ᴜɴɪᴛ ᴍᴏᴛᴏʀ sᴄᴏᴏᴘʏ= 𝟹𝟶 ᴜɴɪᴛ ᴛᴠ ʟᴇᴅ 𝟻𝟶 ɪɴ= 𝟸𝟶 ᴜɴɪᴛ sᴍᴀʀᴛᴘʜᴏɴᴇ ᴘʀᴏᴍᴀx𝟷𝟻= 𝟺𝟶 ᴇᴍᴀs ʙᴀᴛᴀɴɢᴀɴ & ʟᴏɢᴀᴍ ᴍᴜʟɪᴀ= 𝟸𝟻 ᴘᴀᴋᴇᴛ ᴡɪsᴀᴛᴀ sɪᴀɴɢᴀᴘᴜʀᴇ= 𝟻𝟶 ᴘᴀᴋᴇᴛ ᴜᴍʀᴏʜ ɢʀᴀᴛɪsᴍᴀsɪʜ ʙᴀɴʏᴀᴋ ʜᴀᴅɪᴀʜ ᴍᴇɴᴀʀɪᴋ ʟᴀɪɴɴʏᴀ ᴅᴀʀɪ *Bank Woori Saudara* ɪɴғᴏ ʟᴇʙɪʜ ʟᴀɴᴊᴜᴛʙᴜʀᴜᴀɴ ᴅᴀғᴛᴀʀ sᴇᴋᴀʀᴀɴɢ (ɢʀᴀᴛɪs)..=====Penjelasan:Sebuah akun facebook bernama Program BWS Berhadiah 2024 telah memposting sebuah postingan pada tanggal 27 Agustus 2024 mengenai undian berhadiah Bank Woori Saudara atau BWS serta melampirkan tautan yang diklaim sebagai tautan kupon undian.Setelah dilakukan penelusuran dengan mengklik tautan pada postingan tersebut, ternyata bukan merupakan link resmi yang mengarahkan pada web resmi BWS. Link tersebut mengarahkan untuk mengisi sejumlah data pada halaman formulir. Halaman formulir tersebut juga berisi permintaan data pribadi, mulai dari nama lengkap, nomor handphone, nomor rekening, nomor induk kependudukan (NIK), tanggal lahir, sampai nama ibu kandung.Dalam web resmi BWS pun tidak ada informasi mengenai undian berhadiah seperti pada postingan facebook tersebut. Dalam akun facebook resmi BWS juga tidak terdapat informasi mengenai undian tersebut. Sebelumnya, pada web resmi BWS juga telah menghimbau masyarakat untuk berhati-hati dengan modus penipuan undian yang mengatasnamakan perusahaan mereka.=====Referensi:https://www.bankwoorisaudara.com/ruang-media/waspada-modus-penipuan-mengatasnamakan-bank-woori-saudara/54https://web.facebook.com/bankbws1906"
[PENIPUAN] Bantuan Untuk Masjid Oleh Sekda Sumbar Lewat WA,https://turnbackhoax.id/2024/09/18/penipuan-bantuan-untuk-masjid-oleh-sekda-sumbar-lewat-wa/,18-Sep-24,"Hasil periksa fakta Rahmah. Kepala Biro Administrasi Pimpinan (Adpim) Setdaprov Sumbar, Mursalim menegaskan penyaluran bantuan melalui prosedur administrasi dan birokrasi resmi di Pemprov Sumbar. KATEGORI:[…]","Hasil periksa fakta Rahmah.Kepala Biro Administrasi Pimpinan (Adpim) Setdaprov Sumbar, Mursalim menegaskan penyaluran bantuan melalui prosedur administrasi dan birokrasi resmi di Pemprov Sumbar.KATEGORI: IMPOSTOR CONTENTSUMBER: WANARASI:(Tidak ditampilkan)PENJELASAN:Disadur dari postmetropadang.co.id.Akn WhatsApp bernomor 0895 0762 1282 mengaku sebagai Sekretaris Daerah (Sekda) Sumatera Barat Hansastri mengirimkan pesan kepada salah satu tempat ibadah untuk menawarkan bantuan.Dilansir dari postmetropadang.co.id, Kepala Biro Adpim Setdraprov Sumbar, Mursalim mengaskan bahwa Sekda Hansastri tidak pernah mengirimkan pesan terkait bantun melalui nomor pribadi ataupun media sosialnya.Mursalim mengimbau kepada masyarakat agar tidak menanggapi akun yang mengaku sebagai pejabat di lingkungan Pemprov Sumbar. Mekanisme penyaluran bantuan di Pemprov Sumbar melalui prosedur administrasi dan birokrasi resmi. Maka akun WhatsApp Sekda Sumbar Hansastri menawarkan bantuan merupakan konten tiruan dan terindikasi penipuan.REFERENSI:https://posmetropadang.co.id/metro-padang/321493/hati-hati-pesan-penipuan-dengan-modus-hibah-masjid-usai-catut-nama-gubernur-kini-giliran-sekda-hansastri/"
[PENIPUAN] Akun WA Kadis PUPR Aceh Jaya Heri Etika,https://turnbackhoax.id/2024/09/18/penipuan-akun-wa-kadis-pupr-aceh-jaya-heri-etika/,18-Sep-24,Hasil periksa fakta Rahmah . Akun tiruan. Heri menegaskan nomor telepon yang ia gunakan tidak pernah berubah. KATEGORI: IMPOSTOR CONTENT SUMBER: WA NARASI:Pak Heri PuHeri[…],"Hasil periksa fakta Rahmah .Akun tiruan. Heri menegaskan nomor telepon yang ia gunakan tidak pernah berubah.KATEGORI: IMPOSTOR CONTENTSUMBER: WANARASI:Pak Heri PuHeri etika,ST,M.siPENJELASAN:Disadur dari Metropolis.Akun WhatsApp Kepala Dinas PUPR Kabupaten Aceh Jaya Heri Etika beredar. Akun tersebut mengirimkan pesan kepada sejumlah kepala desa dan menjanjikan proyek atau pekerjaan ke daerah mereka dari pihak pemerintah.Faktanya ketika dikonfirmasi oleh Metropolis.id, Heri menegaskan nomor tersebut bukan miliknya. Nomor telepon yang digunakannya tidak pernah berubah dan dirinya tidak pernah menjanjikan hal tersebut. Heri mengingatkan kepada masyarakat terutama kepala desa untuk tidak mudah percaya jika ada pihak yang mengatasnamakan dirinya maupun pejabat lain.Dengan demikian akun WhatsApp mengatasnamakan Heri Kadis PUPR Aceh Jaya merupakan konten tiruan dan modus penipuan yang dapar merugikan korban.REFERENSI:https://metropolis.id/news/foto-dan-nama-kadis-pupr-aceh-jaya-dicatut-penipu-iming-imingi-proyek-ke-kades/index.html"
[PENIPUAN] Pesan WA Tawaran Motor Lelang Oleh Wali Kota Padang Fadly Amran,https://turnbackhoax.id/2024/09/18/penipuan-pesan-wa-tawaran-motor-lelang-oleh-wali-kota-padang-fadly-amran/,18-Sep-24,Hasil periksa fakta Rahmah. Fadly Amran tidak pernah menjual berbagai kendaraan melalui lembaga lelang. KATEGORI: IMPOSTOR CONTENT SUMBER: WA NARASI:/mengirimkan gambar informasi lelang/ PENJELASAN:Artikel disadur[…],"Hasil periksa fakta Rahmah.Fadly Amran tidak pernah menjual berbagai kendaraan melalui lembaga lelang.KATEGORI: IMPOSTOR CONTENTSUMBER: WANARASI:/mengirimkan gambar informasi lelang/PENJELASAN:Artikel disadur dari Tribun Sumbar.Beredar nomor WhatsApp yang mengatasnamakan sebagai Fadly Amran Wali Kota Padang. Akun tersebut memasang foto profil Fadly Amran memakai pakaian dinas dan mengirimkan pesan menawarkan motor lelang dengan harga murah.Dilansir dari Tribun Sumbar, ketika dikonfirmasi Fadly Amran dengan tegas menyatakan dirinya tidak pernah menjual berbagai kendaraan melalui lembaga lelang. Selain itu juru bicara Fadly Amran, Kevin Philip meminta masyarakat mewaspadai penipuan dengan berbagai modus yang yang beredar.Fadly Amran saat ini mencalonkan kembali bersama Maigus Nasir sebagai calon Wali Kota dan Wakil Wali Kota Padang. Berdasarkan penjelasan di atas pesan WhatsApp tersebut merupakan penipuan dan termasuk kategori konten tiruan.REFERENSI:https://www.tribunsumbar.com/hati-hati-penipuan-mengaku-cawako-padang-fadly-amranhttps://www.hariansinggalang.co.id/berita/194953/hatihati-penipuan-mengaku-cawako-padang-fadly-amran"
[PENIPUAN] Surat Undangan Pencairan Dana Bantuan Pembangunan Pura Dari Bimas Hindu,https://turnbackhoax.id/2024/09/18/penipuan-surat-undangan-pencairan-dana-bantuan-pembangunan-pura-dari-bimas-hindu/,18-Sep-24,Hasil periksa fakta Rahmah. Ditjen Bimas Hindu memastikan surat tersebut palsu. Jika mendapatkan surat serupa segera konfirmasi ke Pembimas/Kabid Hindu atau melapor ke media sosial[…],"Hasil periksa fakta Rahmah.Ditjen Bimas Hindu memastikan surat tersebut palsu. Jika mendapatkan surat serupa segera konfirmasi ke Pembimas/Kabid Hindu atau melapor ke media sosial Bimas Hindu RI.KATEGORI: FABRICATED CONTENTSUMBER: FLYERNARASI:Perihal: UNDANGAN RAPAT KOORDINASI PENETAPAN CALON PENERIMA BANTUAN DANA “PUNIA UNTUK PEMBANGUNAN/REHABILITASI DAN OPERASIONAL RUMAH IBADAH PURA SENILAI Rp.1.200.000.000 (Satu milliar dua ratus juta rupiah)Kepada YTHKemenag Provinsi Se IndonesiaDI TempatBerikut ini disampaikan,Dalam Rangka Pelaksanan Program Bantuan Pembangunan Rumah Ibadah Ura TA 2024 Dengan Ini Ketua Tim Evaluasi Dan Verifikasi Direktorat Jenderal Bimbingan Masyarakat Hindu Akan Melaksanakan Evaluasi Dan Verifikasi Data Data Rumah Ibadah Pura Penerima Anggaran Bantuan Tersebut Diatas Sebagai Tindak Lanjut Pelaksanaan Program Yang Telah Di Evakuasi Kelayakan Kewilayahan Dari Ditjen DimaksudBerkaitan Dengan Hal Tersebut Kami Mengundang Pengempon/Ketua Rumah Ibadah Pura Atau Yang Di Kuasakan Hadir Pada Agenda Tersebut:…Berkaitan Dengan Hal Tersebut Diatas. Diharapkan Para Kemenag Provinsi Untuk Menyampaikan Surat Ini Kepada Ketua Rumah Ibadah Pura Yang Bersangkutan Dan Menugaskan 2 Orang Dan Penanggung Jawab Bantuan Dana Punia Untuk Menghadiri Acara Yang Dimaksud/table nama pura yang ditujukan beserta nama kota dan provinsi/”PENJELASAN:Disadur dari Ditjen Bimas Hindu.Kali ini beredar surat undangan penetapan calon penerima bantuan pembangunan tempat ibadah pura senilai Rp1.2 miliyar. Surat tersebut berkop surat Ditjen Bimas Hindu RI yang ditujukan kepada Kemenag se-Provinsi Indonesia. Pada surat terdapat informasi nama pura yang akan mendapatkan bantuan dan meminta mengirimkan 2 orang hadir mengikuti rapat. Seluruh biaya akomodasi akan diganti panitia ketika peserta tiba. panitia juga telah menentukan travel yang akan digunakan yaitu RAM Tour and Travel.Faktanya surat tersebut palsu. Hal tersebut dibantah oleh Ditjen Bimas Hindu. Melalui media sosial resminya, Ditjen Bimas Hindu beberapa kali memposting tangkapan layar surat undangan tersebut. Tidak lupa Ditjen Bimas Hindu memberikan imbauan kepada masyarakat jika mendapatkan surat sejenis itu wajib konfirmasi ke Pembimas/Kabid Hindu setempat atau melapor ke media sosial Bimas Hindu RI.“Halo #sahabatreligiPernah menerima surat seperti ini? Dicek dulu ya sahabat karena surat tersebut #hoax jadi jangan langsung percaya ya.Sahabat bisa konfirm ke kami untuk mengecek kebenarannya ya.Selamat hari Senin, selamat beraktivitas :fire::fire:Perasaan Baru kemarin, eh udah muncul lagi. Gercep amat yak :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:” tulisnya pada (27/08/24).REFERENSI:https://www.instagram.com/bimashinduri/p/C_KtCMMy4yU/https://www.instagram.com/bimashinduri/reel/C_NaAv7yxOg/"
